cluster_id,longitude,latitude,first_detection,last_detection,total_detections,active_days,mean_frp,max_frp,persistence_score,nearest_facility_name,nearest_facility_type,distance_to_facility_m,time_span_days,suggested_label,label_reasoning
430,69.67286666666666,28.040446666666668,2026-09-07,2026-09-08,3,2,3.4133333333333327,4.14,2.0,,industrial_works,283.181028,1,Industrial Fire,Close to an unnamed industrial_works (283m away) but only active 2 day(s) over a 1-day window (3 detections) — reads as a transient burn event at/near a facility rather than an ongoing source.
2012,80.49218666666667,7.799646666666667,2026-07-24,2026-07-25,3,2,1.2033333333333334,1.37,2.0,,,,1,Other/Unknown,"No nearby facility, moderate intensity (max FRP 1.4), short/low activity (2 active day(s) over 1 days, persistence score 2.00) — insufficient evidence to confidently classify."
2121,68.272976,29.861924,2026-07-16,2026-07-17,10,2,3.722,10.74,2.0,,,,1,Wildfire / Natural Fire,"No industrial facility within 5km, high peak intensity (max FRP 10.7), short-lived (2 active day(s) over 1 days) — profile matches a natural/wild fire rather than a stable industrial source."
1543,81.00248,6.7730733333333335,2026-09-01,2026-09-02,3,2,1.02,1.18,2.0,Tea Factory,industrial_works,3744.21406583,1,Industrial Fire,Close to Dambatenne Tea Factory (1143m away) but only active 2 day(s) over a 1-day window (3 detections) — reads as a transient burn event at/near a facility rather than an ongoing source.
1543,81.00248,6.7730733333333335,2026-09-01,2026-09-02,3,2,1.02,1.18,2.0,Dambatenne Tea Factory,industrial_works,1142.99999688,1,Industrial Fire,Close to Dambatenne Tea Factory (1143m away) but only active 2 day(s) over a 1-day window (3 detections) — reads as a transient burn event at/near a facility rather than an ongoing source.
1542,81.119805,6.571925,2026-09-01,2026-09-02,2,2,2.17,3.48,2.0,,,,1,Other/Unknown,"No nearby facility, moderate intensity (max FRP 3.5), short/low activity (2 active day(s) over 1 days, persistence score 2.00) — insufficient evidence to confidently classify."
1539,77.26857874999999,11.59037125,2026-09-01,2026-09-02,8,2,1.56,2.54,2.0,,,,1,Other/Unknown,"No nearby facility, moderate intensity (max FRP 2.5), short/low activity (2 active day(s) over 1 days, persistence score 2.00) — insufficient evidence to confidently classify."
1520,80.39409666666667,9.434393333333334,2026-09-01,2026-09-02,6,2,3.2183333333333337,3.58,2.0,,,,1,Other/Unknown,"No nearby facility, moderate intensity (max FRP 3.6), short/low activity (2 active day(s) over 1 days, persistence score 2.00) — insufficient evidence to confidently classify."
2082,81.62933,6.945505,2026-07-22,2026-07-23,2,2,5.625,9.14,2.0,,power_plant,448.42780101,1,Industrial Fire,Close to an unnamed power_plant (448m away) but only active 2 day(s) over a 1-day window (2 detections) — reads as a transient burn event at/near a facility rather than an ongoing source.
1492,81.72363999999999,7.34056,2026-09-01,2026-09-02,2,2,3.595,5.18,2.0,,,,1,Other/Unknown,"No nearby facility, moderate intensity (max FRP 5.2), short/low activity (2 active day(s) over 1 days, persistence score 2.00) — insufficient evidence to confidently classify."
1459,80.15814,8.299973333333334,2026-08-31,2026-09-01,3,2,14.03,19.56,2.0,,,,1,Wildfire / Natural Fire,"No industrial facility within 5km, high peak intensity (max FRP 19.6), short-lived (2 active day(s) over 1 days) — profile matches a natural/wild fire rather than a stable industrial source."
2130,71.700124,29.508404,2026-07-17,2026-07-18,5,2,3.4760000000000004,4.58,2.0,,,,1,Other/Unknown,"No nearby facility, moderate intensity (max FRP 4.6), short/low activity (2 active day(s) over 1 days, persistence score 2.00) — insufficient evidence to confidently classify."
430,69.67286666666666,28.040446666666668,2026-09-07,2026-09-08,3,2,3.4133333333333327,4.14,2.0,TNB Liberty Daharki Power Plant,power_plant,3670.09372072,1,Industrial Fire,Close to an unnamed industrial_works (283m away) but only active 2 day(s) over a 1-day window (3 detections) — reads as a transient burn event at/near a facility rather than an ongoing source.
1548,77.535456,9.569054,2026-09-01,2026-09-02,5,2,1.422,2.32,2.0,,,,1,Other/Unknown,"No nearby facility, moderate intensity (max FRP 2.3), short/low activity (2 active day(s) over 1 days, persistence score 2.00) — insufficient evidence to confidently classify."
1544,80.88699000000001,7.247789999999999,2026-09-01,2026-09-02,3,2,3.236666666666667,6.92,2.0,,,,1,Other/Unknown,"No nearby facility, moderate intensity (max FRP 6.9), short/low activity (2 active day(s) over 1 days, persistence score 2.00) — insufficient evidence to confidently classify."
430,69.67286666666666,28.040446666666668,2026-09-07,2026-09-08,3,2,3.4133333333333327,4.14,2.0,,power_plant,1344.20670052,1,Industrial Fire,Close to an unnamed industrial_works (283m away) but only active 2 day(s) over a 1-day window (3 detections) — reads as a transient burn event at/near a facility rather than an ongoing source.
1344,81.66563,21.34483,2026-09-06,2026-09-07,2,2,0.8200000000000001,1.06,2.0,,industrial_area,1255.46144999,1,Industrial Fire,Close to Jayaswal Neco (1091m away) but only active 2 day(s) over a 1-day window (2 detections) — reads as a transient burn event at/near a facility rather than an ongoing source.
1344,81.66563,21.34483,2026-09-06,2026-09-07,2,2,0.8200000000000001,1.06,2.0,Jayaswal Neco,industrial_area,1091.21917652,1,Industrial Fire,Close to Jayaswal Neco (1091m away) but only active 2 day(s) over a 1-day window (2 detections) — reads as a transient burn event at/near a facility rather than an ongoing source.
1332,80.74536,8.562115,2026-09-06,2026-09-07,2,2,23.77,40.67,2.0,,,,1,Wildfire / Natural Fire,"No industrial facility within 5km, high peak intensity (max FRP 40.7), short-lived (2 active day(s) over 1 days) — profile matches a natural/wild fire rather than a stable industrial source."
2036,81.72659,7.59516,2026-07-27,2026-07-28,2,2,3.39,4.39,2.0,Industrial Building,industrial_area,2404.7400094,1,Other/Unknown,2405m from Industrial Building — plausibly related but not close enough to confidently attribute; distance alone is insufficient per project methodology. Needs Sentinel-2 land-cover context to resolve.
1320,81.033275,6.851375,2026-09-06,2026-09-07,2,2,4.165,4.92,2.0,Uva Halpewatte Tea Factory,industrial_works,4220.83955133,1,Other/Unknown,2553m from Uma Oya Multipurpose Project Pipeline — plausibly related but not close enough to confidently attribute; distance alone is insufficient per project methodology. Needs Sentinel-2 land-cover context to resolve.
1320,81.033275,6.851375,2026-09-06,2026-09-07,2,2,4.165,4.92,2.0,Uma Oya Multipurpose Project Pipeline,pipeline,2553.49653404,1,Other/Unknown,2553m from Uma Oya Multipurpose Project Pipeline — plausibly related but not close enough to confidently attribute; distance alone is insufficient per project methodology. Needs Sentinel-2 land-cover context to resolve.
1320,81.033275,6.851375,2026-09-06,2026-09-07,2,2,4.165,4.92,2.0,Newburgh Green Tea Factory,industrial_works,4403.74491039,1,Other/Unknown,2553m from Uma Oya Multipurpose Project Pipeline — plausibly related but not close enough to confidently attribute; distance alone is insufficient per project methodology. Needs Sentinel-2 land-cover context to resolve.
1320,81.033275,6.851375,2026-09-06,2026-09-07,2,2,4.165,4.92,2.0,Newburgh Green Tea Factory,industrial_area,4406.31081956,1,Other/Unknown,2553m from Uma Oya Multipurpose Project Pipeline — plausibly related but not close enough to confidently attribute; distance alone is insufficient per project methodology. Needs Sentinel-2 land-cover context to resolve.
1292,77.31879,15.08574,2026-09-05,2026-09-06,2,2,7.314999999999999,7.62,2.0,,,,1,Other/Unknown,"No nearby facility, moderate intensity (max FRP 7.6), short/low activity (2 active day(s) over 1 days, persistence score 2.00) — insufficient evidence to confidently classify."
1279,80.51828,9.382205,2026-09-05,2026-09-06,2,2,5.545,7.72,2.0,,industrial_area,4141.30075861,1,Other/Unknown,"No nearby facility, moderate intensity (max FRP 7.7), short/low activity (2 active day(s) over 1 days, persistence score 2.00) — insufficient evidence to confidently classify."
1278,80.32385,9.21634,2026-09-05,2026-09-06,2,2,5.494999999999999,8.53,2.0,,,,1,Wildfire / Natural Fire,"No industrial facility within 5km, high peak intensity (max FRP 8.5), short-lived (2 active day(s) over 1 days) — profile matches a natural/wild fire rather than a stable industrial source."
1266,80.56255999999999,8.79191,2026-09-05,2026-09-06,2,2,5.0,5.45,2.0,,power_plant,4411.76923696,1,Other/Unknown,"No nearby facility, moderate intensity (max FRP 5.5), short/low activity (2 active day(s) over 1 days, persistence score 2.00) — insufficient evidence to confidently classify."
1264,80.53338571428571,8.750721428571428,2026-09-05,2026-09-06,7,2,6.871428571428572,16.54,2.0,,,,1,Wildfire / Natural Fire,"No industrial facility within 5km, high peak intensity (max FRP 16.5), short-lived (2 active day(s) over 1 days) — profile matches a natural/wild fire rather than a stable industrial source."
1246,80.43141333333334,8.401253333333335,2026-09-05,2026-09-06,3,2,7.443333333333332,14.49,2.0,,industrial_area,2485.72259447,1,Other/Unknown,2108m from AgStar Grains (Pvt) Ltd — plausibly related but not close enough to confidently attribute; distance alone is insufficient per project methodology. Needs Sentinel-2 land-cover context to resolve.
1246,80.43141333333334,8.401253333333335,2026-09-05,2026-09-06,3,2,7.443333333333332,14.49,2.0,AgStar Grains (Pvt) Ltd,industrial_area,2108.05342073,1,Other/Unknown,2108m from AgStar Grains (Pvt) Ltd — plausibly related but not close enough to confidently attribute; distance alone is insufficient per project methodology. Needs Sentinel-2 land-cover context to resolve.
2033,72.830105,33.828185,2026-07-26,2026-07-27,2,2,2.18,3.51,2.0,,,,1,Other/Unknown,"No nearby facility, moderate intensity (max FRP 3.5), short/low activity (2 active day(s) over 1 days, persistence score 2.00) — insufficient evidence to confidently classify."
1151,80.78512,8.92592,2026-09-04,2026-09-05,3,2,4.5,6.77,2.0,,,,1,Other/Unknown,"No nearby facility, moderate intensity (max FRP 6.8), short/low activity (2 active day(s) over 1 days, persistence score 2.00) — insufficient evidence to confidently classify."
1137,81.058916,8.403920000000001,2026-09-04,2026-09-05,5,2,7.162000000000001,9.69,2.0,,,,1,Wildfire / Natural Fire,"No industrial facility within 5km, high peak intensity (max FRP 9.7), short-lived (2 active day(s) over 1 days) — profile matches a natural/wild fire rather than a stable industrial source."
2011,77.275965,10.190165,2026-07-24,2026-07-25,2,2,8.004999999999999,15.68,2.0,,,,1,Wildfire / Natural Fire,"No industrial facility within 5km, high peak intensity (max FRP 15.7), short-lived (2 active day(s) over 1 days) — profile matches a natural/wild fire rather than a stable industrial source."
1133,80.6901,8.208570000000002,2026-09-04,2026-09-05,2,2,3.055,4.09,2.0,,,,1,Other/Unknown,"No nearby facility, moderate intensity (max FRP 4.1), short/low activity (2 active day(s) over 1 days, persistence score 2.00) — insufficient evidence to confidently classify."
1128,80.41361333333334,7.992996666666666,2026-09-04,2026-09-05,3,2,5.38,6.58,2.0,,power_plant,3634.17022031,1,Other/Unknown,"No nearby facility, moderate intensity (max FRP 6.6), short/low activity (2 active day(s) over 1 days, persistence score 2.00) — insufficient evidence to confidently classify."
2004,81.59919333333333,7.643843333333334,2026-07-25,2026-07-26,3,2,3.686666666666667,5.1,2.0,,pipeline,3968.61561608,1,Other/Unknown,"No nearby facility, moderate intensity (max FRP 5.1), short/low activity (2 active day(s) over 1 days, persistence score 2.00) — insufficient evidence to confidently classify."
1125,80.555756,7.913718,2026-09-04,2026-09-05,5,2,7.204000000000001,10.66,2.0,,,,1,Wildfire / Natural Fire,"No industrial facility within 5km, high peak intensity (max FRP 10.7), short-lived (2 active day(s) over 1 days) — profile matches a natural/wild fire rather than a stable industrial source."
1988,86.914415,23.662585,2026-08-01,2026-08-02,2,2,1.3,2.27,2.0,,,,1,Other/Unknown,"No nearby facility, moderate intensity (max FRP 2.3), short/low activity (2 active day(s) over 1 days, persistence score 2.00) — insufficient evidence to confidently classify."
1102,77.517165,9.5539825,2026-09-02,2026-09-03,8,2,1.66,2.59,2.0,,,,1,Other/Unknown,"No nearby facility, moderate intensity (max FRP 2.6), short/low activity (2 active day(s) over 1 days, persistence score 2.00) — insufficient evidence to confidently classify."
1964,77.4589875,10.07309875,2026-07-29,2026-07-30,8,2,1.5375,2.08,2.0,,industrial_area,3648.88119576,1,Other/Unknown,"No nearby facility, moderate intensity (max FRP 2.1), short/low activity (2 active day(s) over 1 days, persistence score 2.00) — insufficient evidence to confidently classify."
2047,77.789015,9.5211775,2026-07-28,2026-07-29,4,2,14.8925,24.4,2.0,,industrial_area,485.22276927,1,Industrial Fire,Close to an unnamed industrial_area (485m away) but only active 2 day(s) over a 1-day window (4 detections) — reads as a transient burn event at/near a facility rather than an ongoing source.
1963,81.07637666666666,7.27927,2026-07-30,2026-07-31,3,2,2.6833333333333336,3.83,2.0,,,,1,Other/Unknown,"No nearby facility, moderate intensity (max FRP 3.8), short/low activity (2 active day(s) over 1 days, persistence score 2.00) — insufficient evidence to confidently classify."
1962,81.45505333333334,7.22052,2026-07-30,2026-07-31,3,2,11.556666666666668,28.82,2.0,,,,1,Wildfire / Natural Fire,"No industrial facility within 5km, high peak intensity (max FRP 28.8), short-lived (2 active day(s) over 1 days) — profile matches a natural/wild fire rather than a stable industrial source."
1946,81.4229,7.491946666666666,2026-07-29,2026-07-30,6,2,3.001666666666667,5.26,2.0,,,,1,Other/Unknown,"No nearby facility, moderate intensity (max FRP 5.3), short/low activity (2 active day(s) over 1 days, persistence score 2.00) — insufficient evidence to confidently classify."
1945,81.28952000000001,7.47609,2026-07-29,2026-07-30,2,2,2.94,3.57,2.0,,,,1,Other/Unknown,"No nearby facility, moderate intensity (max FRP 3.6), short/low activity (2 active day(s) over 1 days, persistence score 2.00) — insufficient evidence to confidently classify."
1101,80.40047,8.568673333333335,2026-09-03,2026-09-04,3,2,4.6,6.06,2.0,,,,1,Other/Unknown,"No nearby facility, moderate intensity (max FRP 6.1), short/low activity (2 active day(s) over 1 days, persistence score 2.00) — insufficient evidence to confidently classify."
1098,81.33430666666668,6.82924,2026-09-03,2026-09-04,3,2,5.29,7.18,2.0,,power_plant,4110.59364494,1,Other/Unknown,"No nearby facility, moderate intensity (max FRP 7.2), short/low activity (2 active day(s) over 1 days, persistence score 2.00) — insufficient evidence to confidently classify."
1098,81.33430666666668,6.82924,2026-09-03,2026-09-04,3,2,5.29,7.18,2.0,Kalawaaragama Power Plant,power_plant,4445.68637546,1,Other/Unknown,"No nearby facility, moderate intensity (max FRP 7.2), short/low activity (2 active day(s) over 1 days, persistence score 2.00) — insufficient evidence to confidently classify."
1081,86.72470000000001,23.580755,2026-09-03,2026-09-04,2,2,0.945,1.24,2.0,,,,1,Other/Unknown,"No nearby facility, moderate intensity (max FRP 1.2), short/low activity (2 active day(s) over 1 days, persistence score 2.00) — insufficient evidence to confidently classify."
1069,80.36891,8.55648,2026-09-03,2026-09-04,2,2,10.915,17.44,2.0,,,,1,Wildfire / Natural Fire,"No industrial facility within 5km, high peak intensity (max FRP 17.4), short-lived (2 active day(s) over 1 days) — profile matches a natural/wild fire rather than a stable industrial source."
990,69.36668181818182,28.05128727272728,2026-09-11,2026-09-12,11,2,3.049090909090909,5.06,2.0,,power_plant,3071.10734812,1,Industrial Fire,Close to Qadirpur Gas Plant (323m away) but only active 2 day(s) over a 1-day window (11 detections) — reads as a transient burn event at/near a facility rather than an ongoing source.
990,69.36668181818182,28.05128727272728,2026-09-11,2026-09-12,11,2,3.049090909090909,5.06,2.0,Qadirpur Gas Plant,industrial_area,322.76711376,1,Industrial Fire,Close to Qadirpur Gas Plant (323m away) but only active 2 day(s) over a 1-day window (11 detections) — reads as a transient burn event at/near a facility rather than an ongoing source.
990,69.36668181818182,28.05128727272728,2026-09-11,2026-09-12,11,2,3.049090909090909,5.06,2.0,JDW-III CoGen Power Plant,power_plant,4619.90516125,1,Industrial Fire,Close to Qadirpur Gas Plant (323m away) but only active 2 day(s) over a 1-day window (11 detections) — reads as a transient burn event at/near a facility rather than an ongoing source.
990,69.36668181818182,28.05128727272728,2026-09-11,2026-09-12,11,2,3.049090909090909,5.06,2.0,Engro Powergen Qadirpur Limited,power_plant,2785.81747156,1,Industrial Fire,Close to Qadirpur Gas Plant (323m away) but only active 2 day(s) over a 1-day window (11 detections) — reads as a transient burn event at/near a facility rather than an ongoing source.
932,81.04494999999999,7.161146666666667,2026-09-11,2026-09-12,3,2,1.7866666666666664,3.88,2.0,,,,1,Other/Unknown,"No nearby facility, moderate intensity (max FRP 3.9), short/low activity (2 active day(s) over 1 days, persistence score 2.00) — insufficient evidence to confidently classify."
2018,81.78517,7.18178,2026-07-26,2026-07-27,2,2,6.04,7.4,2.0,,,,1,Other/Unknown,"No nearby facility, moderate intensity (max FRP 7.4), short/low activity (2 active day(s) over 1 days, persistence score 2.00) — insufficient evidence to confidently classify."
930,71.36479,19.572735,2026-09-09,2026-09-10,4,2,2.265,3.3,2.0,,,,1,Other/Unknown,"No nearby facility, moderate intensity (max FRP 3.3), short/low activity (2 active day(s) over 1 days, persistence score 2.00) — insufficient evidence to confidently classify."
2141,81.37814666666667,7.112006666666666,2026-07-17,2026-07-18,3,2,5.516666666666667,8.75,2.0,,,,1,Wildfire / Natural Fire,"No industrial facility within 5km, high peak intensity (max FRP 8.8), short-lived (2 active day(s) over 1 days) — profile matches a natural/wild fire rather than a stable industrial source."
907,69.69830999999999,22.90917333333333,2026-09-09,2026-09-10,6,2,1.63,2.16,2.0,,power_plant,2496.77015932,1,Other/Unknown,2497m from an unnamed power_plant — plausibly related but not close enough to confidently attribute; distance alone is insufficient per project methodology. Needs Sentinel-2 land-cover context to resolve.
907,69.69830999999999,22.90917333333333,2026-09-09,2026-09-10,6,2,1.63,2.16,2.0,,industrial_area,3937.86244776,1,Other/Unknown,2497m from an unnamed power_plant — plausibly related but not close enough to confidently attribute; distance alone is insufficient per project methodology. Needs Sentinel-2 land-cover context to resolve.
1943,81.34322625,7.36315125,2026-07-30,2026-07-31,8,2,14.235,25.03,2.0,,,,1,Wildfire / Natural Fire,"No industrial facility within 5km, high peak intensity (max FRP 25.0), short-lived (2 active day(s) over 1 days) — profile matches a natural/wild fire rather than a stable industrial source."
906,70.98298,22.654535,2026-09-09,2026-09-10,4,2,1.045,1.6,2.0,,industrial_area,2764.45999324,1,Other/Unknown,2764m from an unnamed industrial_area — plausibly related but not close enough to confidently attribute; distance alone is insufficient per project methodology. Needs Sentinel-2 land-cover context to resolve.
906,70.98298,22.654535,2026-09-09,2026-09-10,4,2,1.045,1.6,2.0,"Food Corporation of India, Wankaner",industrial_area,3717.60586545,1,Other/Unknown,2764m from an unnamed industrial_area — plausibly related but not close enough to confidently attribute; distance alone is insufficient per project methodology. Needs Sentinel-2 land-cover context to resolve.
1942,81.734215,7.35575,2026-07-30,2026-07-31,2,2,2.39,2.43,2.0,,,,1,Other/Unknown,"No nearby facility, moderate intensity (max FRP 2.4), short/low activity (2 active day(s) over 1 days, persistence score 2.00) — insufficient evidence to confidently classify."
1927,71.87025750000001,30.79166,2026-08-07,2026-08-08,4,2,11.63,15.35,2.0,,,,1,Wildfire / Natural Fire,"No industrial facility within 5km, high peak intensity (max FRP 15.3), short-lived (2 active day(s) over 1 days) — profile matches a natural/wild fire rather than a stable industrial source."
1925,72.1338825,30.617072500000003,2026-08-07,2026-08-08,4,2,3.7025,5.18,2.0,,,,1,Other/Unknown,"No nearby facility, moderate intensity (max FRP 5.2), short/low activity (2 active day(s) over 1 days, persistence score 2.00) — insufficient evidence to confidently classify."
902,72.54027,21.69754333333333,2026-09-09,2026-09-10,6,2,0.68,0.8,2.0,,power_plant,4562.14951482,1,Industrial Fire,Close to an unnamed industrial_area (489m away) but only active 2 day(s) over a 1-day window (6 detections) — reads as a transient burn event at/near a facility rather than an ongoing source.
902,72.54027,21.69754333333333,2026-09-09,2026-09-10,6,2,0.68,0.8,2.0,,industrial_works,1298.52662047,1,Industrial Fire,Close to an unnamed industrial_area (489m away) but only active 2 day(s) over a 1-day window (6 detections) — reads as a transient burn event at/near a facility rather than an ongoing source.
902,72.54027,21.69754333333333,2026-09-09,2026-09-10,6,2,0.68,0.8,2.0,,industrial_area,489.12596487,1,Industrial Fire,Close to an unnamed industrial_area (489m away) but only active 2 day(s) over a 1-day window (6 detections) — reads as a transient burn event at/near a facility rather than an ongoing source.
1919,86.067545,25.43743,2026-08-06,2026-08-07,2,2,1.52,1.96,2.0,,,,1,Other/Unknown,"No nearby facility, moderate intensity (max FRP 2.0), short/low activity (2 active day(s) over 1 days, persistence score 2.00) — insufficient evidence to confidently classify."
902,72.54027,21.69754333333333,2026-09-09,2026-09-10,6,2,0.68,0.8,2.0,Reliance Industries Ltd. Dahej Plant,industrial_area,3706.4771734,1,Industrial Fire,Close to an unnamed industrial_area (489m away) but only active 2 day(s) over a 1-day window (6 detections) — reads as a transient burn event at/near a facility rather than an ongoing source.
902,72.54027,21.69754333333333,2026-09-09,2026-09-10,6,2,0.68,0.8,2.0,Milan Laboratories,industrial_area,3468.17173327,1,Industrial Fire,Close to an unnamed industrial_area (489m away) but only active 2 day(s) over a 1-day window (6 detections) — reads as a transient burn event at/near a facility rather than an ongoing source.
1896,72.0308225,30.6314125,2026-08-12,2026-08-13,4,2,6.6000000000000005,8.91,2.0,,,,1,Wildfire / Natural Fire,"No industrial facility within 5km, high peak intensity (max FRP 8.9), short-lived (2 active day(s) over 1 days) — profile matches a natural/wild fire rather than a stable industrial source."
902,72.54027,21.69754333333333,2026-09-09,2026-09-10,6,2,0.68,0.8,2.0,Dahej Cogen Power Plant,power_plant,4683.70095769,1,Industrial Fire,Close to an unnamed industrial_area (489m away) but only active 2 day(s) over a 1-day window (6 detections) — reads as a transient burn event at/near a facility rather than an ongoing source.
1876,77.44921166666667,9.528616666666666,2026-08-10,2026-08-11,6,2,2.73,3.14,2.0,,,,1,Other/Unknown,"No nearby facility, moderate intensity (max FRP 3.1), short/low activity (2 active day(s) over 1 days, persistence score 2.00) — insufficient evidence to confidently classify."
902,72.54027,21.69754333333333,2026-09-09,2026-09-10,6,2,0.68,0.8,2.0,ABG Shipyard Ltd,industrial_area,4391.76989395,1,Industrial Fire,Close to an unnamed industrial_area (489m away) but only active 2 day(s) over a 1-day window (6 detections) — reads as a transient burn event at/near a facility rather than an ongoing source.
855,73.4684,26.925855,2026-09-09,2026-09-10,4,2,1.035,1.04,2.0,,,,1,Other/Unknown,"No nearby facility, moderate intensity (max FRP 1.0), short/low activity (2 active day(s) over 1 days, persistence score 2.00) — insufficient evidence to confidently classify."
825,81.0145025,7.6123425,2026-09-11,2026-09-12,4,2,5.005000000000001,10.38,2.0,,,,1,Wildfire / Natural Fire,"No industrial facility within 5km, high peak intensity (max FRP 10.4), short-lived (2 active day(s) over 1 days) — profile matches a natural/wild fire rather than a stable industrial source."
1874,81.22252,7.388433333333334,2026-08-10,2026-08-11,3,2,8.086666666666668,9.55,2.0,,,,1,Wildfire / Natural Fire,"No industrial facility within 5km, high peak intensity (max FRP 9.6), short-lived (2 active day(s) over 1 days) — profile matches a natural/wild fire rather than a stable industrial source."
628,96.64729,28.017685,2026-09-09,2026-09-10,4,2,2.99,4.76,2.0,,,,1,Other/Unknown,"No nearby facility, moderate intensity (max FRP 4.8), short/low activity (2 active day(s) over 1 days, persistence score 2.00) — insufficient evidence to confidently classify."
517,80.20666,7.87026,2026-09-08,2026-09-09,4,2,2.24,3.88,2.0,,,,1,Other/Unknown,"No nearby facility, moderate intensity (max FRP 3.9), short/low activity (2 active day(s) over 1 days, persistence score 2.00) — insufficient evidence to confidently classify."
1870,71.79107333333333,30.66589,2026-08-10,2026-08-11,3,2,2.9266666666666663,3.15,2.0,,,,1,Other/Unknown,"No nearby facility, moderate intensity (max FRP 3.1), short/low activity (2 active day(s) over 1 days, persistence score 2.00) — insufficient evidence to confidently classify."
1859,77.60317375,9.717916250000002,2026-08-09,2026-08-10,16,2,2.96625,6.59,2.0,,,,1,Other/Unknown,"No nearby facility, moderate intensity (max FRP 6.6), short/low activity (2 active day(s) over 1 days, persistence score 2.00) — insufficient evidence to confidently classify."
1855,71.955205,30.921515,2026-08-09,2026-08-10,2,2,4.495,6.69,2.0,,,,1,Other/Unknown,"No nearby facility, moderate intensity (max FRP 6.7), short/low activity (2 active day(s) over 1 days, persistence score 2.00) — insufficient evidence to confidently classify."
1817,81.41067,7.895915,2026-08-17,2026-08-18,2,2,4.945,5.29,2.0,,,,1,Other/Unknown,"No nearby facility, moderate intensity (max FRP 5.3), short/low activity (2 active day(s) over 1 days, persistence score 2.00) — insufficient evidence to confidently classify."
1813,80.919635,7.39676,2026-08-16,2026-08-17,2,2,7.965,10.54,2.0,,,,1,Wildfire / Natural Fire,"No industrial facility within 5km, high peak intensity (max FRP 10.5), short-lived (2 active day(s) over 1 days) — profile matches a natural/wild fire rather than a stable industrial source."
1810,77.15088333333334,10.359424444444445,2026-08-16,2026-08-17,9,2,1.09,1.65,2.0,,,,1,Other/Unknown,"No nearby facility, moderate intensity (max FRP 1.6), short/low activity (2 active day(s) over 1 days, persistence score 2.00) — insufficient evidence to confidently classify."
1773,78.932785,10.164855,2026-08-13,2026-08-14,2,2,4.609999999999999,5.27,2.0,,,,1,Other/Unknown,"No nearby facility, moderate intensity (max FRP 5.3), short/low activity (2 active day(s) over 1 days, persistence score 2.00) — insufficient evidence to confidently classify."
1728,77.2180025,10.24591625,2026-08-21,2026-08-22,8,2,1.93375,3.49,2.0,,,,1,Other/Unknown,"No nearby facility, moderate intensity (max FRP 3.5), short/low activity (2 active day(s) over 1 days, persistence score 2.00) — insufficient evidence to confidently classify."
1727,77.23827166666666,10.088303333333334,2026-08-21,2026-08-22,6,2,2.4,6.59,2.0,,industrial_area,4849.92796986,1,Other/Unknown,"No nearby facility, moderate intensity (max FRP 6.6), short/low activity (2 active day(s) over 1 days, persistence score 2.00) — insufficient evidence to confidently classify."
1722,71.34326125,35.781865,2026-08-21,2026-08-22,8,2,3.23,5.71,2.0,,,,1,Other/Unknown,"No nearby facility, moderate intensity (max FRP 5.7), short/low activity (2 active day(s) over 1 days, persistence score 2.00) — insufficient evidence to confidently classify."
1714,81.10007333333333,7.396086666666666,2026-08-20,2026-08-21,3,2,4.816666666666667,6.4,2.0,,power_plant,2309.27534759,1,Other/Unknown,2309m from an unnamed power_plant — plausibly related but not close enough to confidently attribute; distance alone is insufficient per project methodology. Needs Sentinel-2 land-cover context to resolve.
1709,79.66074333333334,14.607716666666668,2026-08-20,2026-08-21,3,2,15.896666666666668,24.47,2.0,"APSRTC Bus Depot , Atmakur (N)",industrial_area,4734.71471055,1,Other/Unknown,"No nearby facility, moderate intensity (max FRP 24.5), short/low activity (2 active day(s) over 1 days, persistence score 2.00) — insufficient evidence to confidently classify."
1677,77.99784333333334,8.91415,2026-08-18,2026-08-19,3,2,6.116666666666667,11.0,2.0,,industrial_area,3120.7927259,1,Other/Unknown,3121m from an unnamed industrial_area — plausibly related but not close enough to confidently attribute; distance alone is insufficient per project methodology. Needs Sentinel-2 land-cover context to resolve.
2142,80.85591500000001,6.72236,2026-07-17,2026-07-18,2,2,4.02,6.77,2.0,Mini Turbine Generator,power_plant,457.38316598,1,Industrial Fire,Close to Mini Turbine Generator (457m away) but only active 2 day(s) over a 1-day window (2 detections) — reads as a transient burn event at/near a facility rather than an ongoing source.
1633,79.257305,13.828615,2026-08-26,2026-08-27,2,2,0.63,1.07,2.0,,,,1,Other/Unknown,"No nearby facility, moderate intensity (max FRP 1.1), short/low activity (2 active day(s) over 1 days, persistence score 2.00) — insufficient evidence to confidently classify."
2134,72.70913333333334,29.80729333333333,2026-07-17,2026-07-18,3,2,5.433333333333334,6.28,2.0,,,,1,Other/Unknown,"No nearby facility, moderate intensity (max FRP 6.3), short/low activity (2 active day(s) over 1 days, persistence score 2.00) — insufficient evidence to confidently classify."
1602,81.28217333333333,7.276683333333334,2026-08-23,2026-08-24,3,2,1.086666666666667,1.23,2.0,,,,1,Other/Unknown,"No nearby facility, moderate intensity (max FRP 1.2), short/low activity (2 active day(s) over 1 days, persistence score 2.00) — insufficient evidence to confidently classify."
2133,72.35305666666666,29.7637,2026-07-17,2026-07-18,3,2,3.443333333333333,4.47,2.0,,,,1,Other/Unknown,"No nearby facility, moderate intensity (max FRP 4.5), short/low activity (2 active day(s) over 1 days, persistence score 2.00) — insufficient evidence to confidently classify."
